+------------------+-----------------------------------------+---------+----------+----------+-------------------------------------------+--------------------------------+
| *** WARNING ***                                                                                                                                                         |
| The block and item IDs are dynamic and will be different on each world!                                                                                                 |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                               |
| *** ALSO ***                                                                                                                                                            |
| The server doesn't have a list of sub block and sub items                                                                                                               |
| (= items with different damage value or blocks with different metadata).                                                                                                |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                               |
+------------------+-----------------------------------------+---------+----------+----------+-------------------------------------------+--------------------------------+
| Mod name         | Registry name                           | Item ID | Meta/dmg | Subtypes | Display name                              | Ore Dict keys                  |
| Minecraft        | minecraft:log                           |      17 |        0 |     true | Oak Wood                                  | logWood                        |
| Minecraft        | minecraft:log                           |      17 |        1 |     true | Spruce Wood                               | logWood                        |
| Minecraft        | minecraft:log                           |      17 |        2 |     true | Birch Wood                                | logWood                        |
| Minecraft        | minecraft:log                           |      17 |        3 |     true | Jungle Wood                               | logWood                        |
| Minecraft        | minecraft:log2                          |     162 |        0 |     true | Acacia Wood                               | logWood                        |
| Minecraft        | minecraft:log2                          |     162 |        1 |     true | Dark Oak Wood                             | logWood                        |
| Minecraft        | minecraft:magenta_glazed_terracotta     |     237 |        0 |    false | Magenta Glazed Terracotta                 |                                |
| Minecraft        | minecraft:magenta_shulker_box           |     221 |        0 |    false | Magenta Shulker Box                       |                                |
| Minecraft        | minecraft:magma                         |     213 |        0 |    false | Magma Block                               |                                |
| Minecraft        | minecraft:magma_cream                   |     378 |        0 |    false | Magma Cream                               |                                |
| Minecraft        | minecraft:map                           |     395 |        0 |    false | Empty Map                                 |                                |
| Minecraft        | minecraft:melon                         |     360 |        0 |    false | Melon                                     |                                |
| Minecraft        | minecraft:melon_block                   |     103 |        0 |    false | Melon                                     |                                |
| Minecraft        | minecraft:melon_seeds                   |     362 |        0 |    false | Melon Seeds                               |                                |
| Minecraft        | minecraft:milk_bucket                   |     335 |        0 |    false | Milk                                      |                                |
| Minecraft        | minecraft:minecart                      |     328 |        0 |    false | Minecart                                  |                                |
| Minecraft        | minecraft:mob_spawner                   |      52 |        0 |    false | Monster Spawner                           |                                |
| Minecraft        | minecraft:monster_egg                   |      97 |        0 |     true | Stone Monster Egg                         |                                |
| Minecraft        | minecraft:monster_egg                   |      97 |        1 |     true | Cobblestone Monster Egg                   |                                |
| Minecraft        | minecraft:monster_egg                   |      97 |        2 |     true | Stone Brick Monster Egg                   |                                |
| Minecraft        | minecraft:monster_egg                   |      97 |        3 |     true | Mossy Stone Brick Monster Egg             |                                |
| Minecraft        | minecraft:monster_egg                   |      97 |        4 |     true | Cracked Stone Brick Monster Egg           |                                |
| Minecraft        | minecraft:monster_egg                   |      97 |        5 |     true | Chiseled Stone Brick Monster Egg          |                                |
| Minecraft        | minecraft:mossy_cobblestone             |      48 |        0 |    false | Moss Stone                                |                                |
| Minecraft        | minecraft:mushroom_stew                 |     282 |        0 |    false | Mushroom Stew                             |                                |
| Minecraft        | minecraft:mutton                        |     423 |        0 |    false | Raw Mutton                                |                                |
| Minecraft        | minecraft:mycelium                      |     110 |        0 |    false | Mycelium                                  | mycelium                       |
| Minecraft        | minecraft:name_tag                      |     421 |        0 |    false | Name Tag                                  |                                |
| Minecraft        | minecraft:nether_brick                  |     112 |        0 |    false | Nether Brick                              |                                |
| Minecraft        | minecraft:nether_brick_fence            |     113 |        0 |    false | Nether Brick Fence                        |                                |
| Minecraft        | minecraft:nether_brick_stairs           |     114 |        0 |    false | Nether Brick Stairs                       |                                |
| Minecraft        | minecraft:nether_star                   |     399 |        0 |    false | Nether Star                               | netherStar                     |
| Minecraft        | minecraft:nether_wart                   |     372 |        0 |    false | Nether Wart                               | cropNetherWart                 |
| Minecraft        | minecraft:nether_wart_block             |     214 |        0 |    false | Nether Wart Block                         |                                |
| Minecraft        | minecraft:netherbrick                   |     405 |        0 |    false | Nether Brick                              | ingotBrickNether               |
| Minecraft        | minecraft:netherrack                    |      87 |        0 |    false | Netherrack                                | netherrack                     |
| Minecraft        | minecraft:noteblock                     |      25 |        0 |    false | Note Block                                |                                |
| Minecraft        | minecraft:oak_stairs                    |      53 |        0 |    false | Oak Wood Stairs                           | stairWood                      |
| Minecraft        | minecraft:observer                      |     218 |        0 |    false | Observer                                  |                                |
| Minecraft        | minecraft:obsidian                      |      49 |        0 |    false | Obsidian                                  | obsidian                       |
| Minecraft        | minecraft:orange_glazed_terracotta      |     236 |        0 |    false | Orange Glazed Terracotta                  |                                |
| Minecraft        | minecraft:orange_shulker_box            |     220 |        0 |    false | Orange Shulker Box                        |                                |
| Minecraft        | minecraft:packed_ice                    |     174 |        0 |    false | Packed Ice                                |                                |
| Minecraft        | minecraft:painting                      |     321 |        0 |    false | Painting                                  |                                |
| Minecraft        | minecraft:paper                         |     339 |        0 |    false | Paper                                     | paper                          |
| Minecraft        | minecraft:pink_glazed_terracotta        |     241 |        0 |    false | Pink Glazed Terracotta                    |                                |
| Minecraft        | minecraft:pink_shulker_box              |     225 |        0 |    false | Pink Shulker Box                          |                                |
| Minecraft        | minecraft:piston                        |      33 |        0 |    false | Piston                                    |                                |
| Minecraft        | minecraft:planks                        |       5 |        0 |     true | Oak Wood Planks                           | plankWood                      |
| Minecraft        | minecraft:planks                        |       5 |        1 |     true | Spruce Wood Planks                        | plankWood                      |
| Minecraft        | minecraft:planks                        |       5 |        2 |     true | Birch Wood Planks                         | plankWood                      |
| Minecraft        | minecraft:planks                        |       5 |        3 |     true | Jungle Wood Planks                        | plankWood                      |
| Minecraft        | minecraft:planks                        |       5 |        4 |     true | Acacia Wood Planks                        | plankWood                      |
| Minecraft        | minecraft:planks                        |       5 |        5 |     true | Dark Oak Wood Planks                      | plankWood                      |
| Minecraft        | minecraft:poisonous_potato              |     394 |        0 |    false | Poisonous Potato                          |                                |
| Minecraft        | minecraft:porkchop                      |     319 |        0 |    false | Raw Porkchop                              |                                |
| Minecraft        | minecraft:potato                        |     392 |        0 |    false | Potato                                    | cropPotato                     |
| Minecraft        | minecraft:potion                        |     373 |        0 |    false | Uncraftable Potion                        |                                |
| Minecraft        | minecraft:prismarine                    |     168 |        0 |     true | Prismarine                                | blockPrismarine                |
| Minecraft        | minecraft:prismarine                    |     168 |        1 |     true | Prismarine Bricks                         | blockPrismarineBrick           |
| Minecraft        | minecraft:prismarine                    |     168 |        2 |     true | Dark Prismarine                           | blockPrismarineDark            |
| Minecraft        | minecraft:prismarine_crystals           |     410 |        0 |    false | Prismarine Crystals                       | dustPrismarine                 |
| Minecraft        | minecraft:prismarine_shard              |     409 |        0 |    false | Prismarine Shard                          | gemPrismarine                  |
| Minecraft        | minecraft:pumpkin                       |      86 |        0 |    false | Pumpkin                                   |                                |
| Minecraft        | minecraft:pumpkin_pie                   |     400 |        0 |    false | Pumpkin Pie                               |                                |
| Minecraft        | minecraft:pumpkin_seeds                 |     361 |        0 |    false | Pumpkin Seeds                             |                                |
| Minecraft        | minecraft:purple_glazed_terracotta      |     245 |        0 |    false | Purple Glazed Terracotta                  |                                |
| Minecraft        | minecraft:purple_shulker_box            |     229 |        0 |    false | Purple Shulker Box                        |                                |
| Minecraft        | minecraft:purpur_block                  |     201 |        0 |    false | Purpur Block                              |                                |
| Minecraft        | minecraft:purpur_pillar                 |     202 |        0 |    false | Purpur Pillar                             |                                |
| Minecraft        | minecraft:purpur_slab                   |     205 |        0 |     true | Purpur Slab                               |                                |
| Minecraft        | minecraft:purpur_stairs                 |     203 |        0 |    false | Purpur Stairs                             |                                |
| Minecraft        | minecraft:quartz                        |     406 |        0 |    false | Nether Quartz                             | gemQuartz                      |
| Minecraft        | minecraft:quartz_block                  |     155 |        0 |     true | Block of Quartz                           | blockQuartz                    |
| Minecraft        | minecraft:quartz_block                  |     155 |        1 |     true | Chiseled Quartz Block                     |                                |
| Minecraft        | minecraft:quartz_block                  |     155 |        2 |     true | Pillar Quartz Block                       |                                |
| Minecraft        | minecraft:quartz_ore                    |     153 |        0 |    false | Nether Quartz Ore                         | oreQuartz                      |
| Minecraft        | minecraft:quartz_stairs                 |     156 |        0 |    false | Quartz Stairs                             |                                |
| Minecraft        | minecraft:rabbit                        |     411 |        0 |    false | Raw Rabbit                                |                                |
| Minecraft        | minecraft:rabbit_foot                   |     414 |        0 |    false | Rabbit's Foot                             |                                |
| Minecraft        | minecraft:rabbit_hide                   |     415 |        0 |    false | Rabbit Hide                               |                                |
| Minecraft        | minecraft:rabbit_stew                   |     413 |        0 |    false | Rabbit Stew                               |                                |
| Minecraft        | minecraft:rail                          |      66 |        0 |    false | Rail                                      |                                |
| Minecraft        | minecraft:record_11                     |    2266 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_13                     |    2256 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_blocks                 |    2258 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_cat                    |    2257 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_chirp                  |    2259 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_far                    |    2260 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_mall                   |    2261 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_mellohi                |    2262 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_stal                   |    2263 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_strad                  |    2264 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_wait                   |    2267 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:record_ward                   |    2265 |        0 |    false | Music Disc                                | record                         |
| Minecraft        | minecraft:red_flower                    |      38 |        0 |     true | Poppy                                     |                                |
| Minecraft        | minecraft:red_flower                    |      38 |        1 |     true | Blue Orchid                               |                                |
| Minecraft        | minecraft:red_flower                    |      38 |        2 |     true | Allium                                    |                                |
| Minecraft        | minecraft:red_flower                    |      38 |        3 |     true | Azure Bluet                               |                                |
| Minecraft        | minecraft:red_flower                    |      38 |        4 |     true | Red Tulip                                 |                                |
| Minecraft        | minecraft:red_flower                    |      38 |        5 |     true | Orange Tulip                              |                                |
| Minecraft        | minecraft:red_flower                    |      38 |        6 |     true | White Tulip                               |                                |
| Minecraft        | minecraft:red_flower                    |      38 |        7 |     true | Pink Tulip                                |                                |
| Minecraft        | minecraft:red_flower                    |      38 |        8 |     true | Oxeye Daisy                               |                                |
| Minecraft        | minecraft:red_glazed_terracotta         |     249 |        0 |    false | Red Glazed Terracotta                     |                                |
| Minecraft        | minecraft:red_mushroom                  |      40 |        0 |    false | Mushroom                                  |                                |
| Minecraft        | minecraft:red_mushroom_block            |     100 |        0 |    false | Mushroom                                  |                                |
| Minecraft        | minecraft:red_nether_brick              |     215 |        0 |    false | Red Nether Brick                          |                                |
| Minecraft        | minecraft:red_sandstone                 |     179 |        0 |     true | Red Sandstone                             | sandstone                      |
| Minecraft        | minecraft:red_sandstone                 |     179 |        1 |     true | Chiseled Red Sandstone                    | sandstone                      |
| Minecraft        | minecraft:red_sandstone                 |     179 |        2 |     true | Smooth Red Sandstone                      | sandstone                      |
| Minecraft        | minecraft:red_sandstone_stairs          |     180 |        0 |    false | Red Sandstone Stairs                      |                                |
| Minecraft        | minecraft:red_shulker_box               |     233 |        0 |    false | Red Shulker Box                           |                                |
| Minecraft        | minecraft:redstone                      |     331 |        0 |    false | Redstone                                  | dustRedstone                   |
| Minecraft        | minecraft:redstone_block                |     152 |        0 |    false | Block of Redstone                         | blockRedstone                  |
| Minecraft        | minecraft:redstone_lamp                 |     123 |        0 |    false | Redstone Lamp                             |                                |
| Minecraft        | minecraft:redstone_ore                  |      73 |        0 |    false | Redstone Ore                              | oreRedstone                    |
| Minecraft        | minecraft:redstone_torch                |      76 |        0 |    false | Redstone Torch                            |                                |
| Minecraft        | minecraft:reeds                         |     338 |        0 |    false | Sugar Canes                               | sugarcane                      |
| Minecraft        | minecraft:repeater                      |     356 |        0 |    false | Redstone Repeater                         |                                |
| Minecraft        | minecraft:repeating_command_block       |     210 |        0 |    false | Repeating Command Block                   |                                |
| Minecraft        | minecraft:rotten_flesh                  |     367 |        0 |    false | Rotten Flesh                              |                                |
| Minecraft        | minecraft:saddle                        |     329 |        0 |    false | Saddle                                    |                                |
| Minecraft        | minecraft:sand                          |      12 |        0 |     true | Sand                                      | sand                           |
| Minecraft        | minecraft:sand                          |      12 |        1 |     true | Red Sand                                  | sand                           |
| Minecraft        | minecraft:sandstone                     |      24 |        0 |     true | Sandstone                                 | sandstone                      |
| Minecraft        | minecraft:sandstone                     |      24 |        1 |     true | Chiseled Sandstone                        | sandstone                      |
| Minecraft        | minecraft:sandstone                     |      24 |        2 |     true | Smooth Sandstone                          | sandstone                      |
| Minecraft        | minecraft:sandstone_stairs              |     128 |        0 |    false | Sandstone Stairs                          |                                |
| Minecraft        | minecraft:sapling                       |       6 |        0 |     true | Oak Sapling                               | treeSapling                    |
| Minecraft        | minecraft:sapling                       |       6 |        1 |     true | Spruce Sapling                            | treeSapling                    |
| Minecraft        | minecraft:sapling                       |       6 |        2 |     true | Birch Sapling                             | treeSapling                    |
| Minecraft        | minecraft:sapling                       |       6 |        3 |     true | Jungle Sapling                            | treeSapling                    |
| Minecraft        | minecraft:sapling                       |       6 |        4 |     true | Acacia Sapling                            | treeSapling                    |
| Minecraft        | minecraft:sapling                       |       6 |        5 |     true | Dark Oak Sapling                          | treeSapling                    |
| Minecraft        | minecraft:sea_lantern                   |     169 |        0 |    false | Sea Lantern                               |                                |
| Minecraft        | minecraft:shears                        |     359 |        0 |    false | Shears                                    |                                |
| Minecraft        | minecraft:shield                        |     442 |        0 |    false | Shield                                    |                                |
| Minecraft        | minecraft:shulker_shell                 |     450 |        0 |    false | Shulker Shell                             |                                |
| Minecraft        | minecraft:sign                          |     323 |        0 |    false | Sign                                      |                                |
| Minecraft        | minecraft:silver_glazed_terracotta      |     243 |        0 |    false | Light Gray Glazed Terracotta              |                                |
| Minecraft        | minecraft:silver_shulker_box            |     227 |        0 |    false | Light Gray Shulker Box                    |                                |
| Minecraft        | minecraft:skull                         |     397 |        0 |     true | Skeleton Skull                            |                                |
| Minecraft        | minecraft:skull                         |     397 |        1 |     true | Wither Skeleton Skull                     |                                |
| Minecraft        | minecraft:skull                         |     397 |        2 |     true | Zombie Head                               |                                |
| Minecraft        | minecraft:skull                         |     397 |        3 |     true | Head                                      |                                |
| Minecraft        | minecraft:skull                         |     397 |        4 |     true | Creeper Head                              |                                |
| Minecraft        | minecraft:skull                         |     397 |        5 |     true | Dragon Head                               |                                |
| Minecraft        | minecraft:slime                         |     165 |        0 |    false | Slime Block                               | blockSlime                     |
| Minecraft        | minecraft:slime_ball                    |     341 |        0 |    false | Slimeball                                 | slimeball                      |
| Minecraft        | minecraft:snow                          |      80 |        0 |    false | Snow                                      |                                |
| Minecraft        | minecraft:snow_layer                    |      78 |        0 |    false | Snow                                      | snowLayer                      |
| Minecraft        | minecraft:snowball                      |     332 |        0 |    false | Snowball                                  |                                |
| Minecraft        | minecraft:soul_sand                     |      88 |        0 |    false | Soul Sand                                 | soulSand                       |
| Minecraft        | minecraft:spawn_egg                     |     383 |        0 |    false | Spawn                                     |                                |
| Minecraft        | minecraft:speckled_melon                |     382 |        0 |    false | Glistering Melon                          |                                |
| Minecraft        | minecraft:spectral_arrow                |     439 |        0 |    false | Spectral Arrow                            |                                |
| Minecraft        | minecraft:spider_eye                    |     375 |        0 |    false | Spider Eye                                |                                |
| Minecraft        | minecraft:splash_potion                 |     438 |        0 |    false | Splash Uncraftable Potion                 |                                |
| Minecraft        | minecraft:sponge                        |      19 |        0 |     true | Sponge                                    |                                |
| Minecraft        | minecraft:sponge                        |      19 |        1 |     true | Wet Sponge                                |                                |
| Minecraft        | minecraft:spruce_boat                   |     444 |        0 |    false | Spruce Boat                               |                                |
| Minecraft        | minecraft:spruce_door                   |     427 |        0 |    false | Spruce Door                               | doorWood                       |
| Minecraft        | minecraft:spruce_fence                  |     188 |        0 |    false | Spruce Fence                              | fenceWood                      |
| Minecraft        | minecraft:spruce_fence_gate             |     183 |        0 |    false | Spruce Fence Gate                         | fenceGateWood                  |
| Minecraft        | minecraft:spruce_stairs                 |     134 |        0 |    false | Spruce Wood Stairs                        | stairWood                      |
| Minecraft        | minecraft:stained_glass                 |      95 |        0 |     true | White Stained Glass                       | blockGlass,blockGlassWhite     |
| Minecraft        | minecraft:stained_glass                 |      95 |        1 |     true | Orange Stained Glass                      | blockGlass,blockGlassOrange    |
| Minecraft        | minecraft:stained_glass                 |      95 |        2 |     true | Magenta Stained Glass                     | blockGlass,blockGlassMagenta   |
| Minecraft        | minecraft:stained_glass                 |      95 |        3 |     true | Light Blue Stained Glass                  | blockGlass,blockGlassLightBlue |
| Minecraft        | minecraft:stained_glass                 |      95 |        4 |     true | Yellow Stained Glass                      | blockGlass,blockGlassYellow    |
| Minecraft        | minecraft:stained_glass                 |      95 |        5 |     true | Lime Stained Glass                        | blockGlass,blockGlassLime      |
| Minecraft        | minecraft:stained_glass                 |      95 |        6 |     true | Pink Stained Glass                        | blockGlass,blockGlassPink      |
| Minecraft        | minecraft:stained_glass                 |      95 |        7 |     true | Gray Stained Glass                        | blockGlass,blockGlassGray      |
| Minecraft        | minecraft:stained_glass                 |      95 |        8 |     true | Light Gray Stained Glass                  | blockGlass,blockGlassLightGray |
| Minecraft        | minecraft:stained_glass                 |      95 |        9 |     true | Cyan Stained Glass                        | blockGlass,blockGlassCyan      |
| Minecraft        | minecraft:stained_glass                 |      95 |       10 |     true | Purple Stained Glass                      | blockGlass,blockGlassPurple    |
| Minecraft        | minecraft:stained_glass                 |      95 |       11 |     true | Blue Stained Glass                        | blockGlass,blockGlassBlue      |
| Minecraft        | minecraft:stained_glass                 |      95 |       12 |     true | Brown Stained Glass                       | blockGlass,blockGlassBrown     |
| Minecraft        | minecraft:stained_glass                 |      95 |       13 |     true | Green Stained Glass                       | blockGlass,blockGlassGreen     |
| Minecraft        | minecraft:stained_glass                 |      95 |       14 |     true | Red Stained Glass                         | blockGlass,blockGlassRed       |
| Minecraft        | minecraft:stained_glass                 |      95 |       15 |     true | Black Stained Glass                       | blockGlass,blockGlassBlack     |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        0 |     true | White Stained Glass Pane                  | paneGlass,paneGlassWhite       |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        1 |     true | Orange Stained Glass Pane                 | paneGlass,paneGlassOrange      |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        2 |     true | Magenta Stained Glass Pane                | paneGlass,paneGlassMagenta     |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        3 |     true | Light Blue Stained Glass Pane             | paneGlass,paneGlassLightBlue   |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        4 |     true | Yellow Stained Glass Pane                 | paneGlass,paneGlassYellow      |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        5 |     true | Lime Stained Glass Pane                   | paneGlass,paneGlassLime        |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        6 |     true | Pink Stained Glass Pane                   | paneGlass,paneGlassPink        |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        7 |     true | Gray Stained Glass Pane                   | paneGlass,paneGlassGray        |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        8 |     true | Light Gray Stained Glass Pane             | paneGlass,paneGlassLightGray   |
| Minecraft        | minecraft:stained_glass_pane            |     160 |        9 |     true | Cyan Stained Glass Pane                   | paneGlass,paneGlassCyan        |
| Minecraft        | minecraft:stained_glass_pane            |     160 |       10 |     true | Purple Stained Glass Pane                 | paneGlass,paneGlassPurple      |
| Minecraft        | minecraft:stained_glass_pane            |     160 |       11 |     true | Blue Stained Glass Pane                   | paneGlass,paneGlassBlue        |
| Minecraft        | minecraft:stained_glass_pane            |     160 |       12 |     true | Brown Stained Glass Pane                  | paneGlass,paneGlassBrown       |
| Minecraft        | minecraft:stained_glass_pane            |     160 |       13 |     true | Green Stained Glass Pane                  | paneGlass,paneGlassGreen       |
| Minecraft        | minecraft:stained_glass_pane            |     160 |       14 |     true | Red Stained Glass Pane                    | paneGlass,paneGlassRed         |
| Minecraft        | minecraft:stained_glass_pane            |     160 |       15 |     true | Black Stained Glass Pane                  | paneGlass,paneGlassBlack       |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        0 |     true | White Terracotta                          |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        1 |     true | Orange Terracotta                         |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        2 |     true | Magenta Terracotta                        |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        3 |     true | Light Blue Terracotta                     |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        4 |     true | Yellow Terracotta                         |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        5 |     true | Lime Terracotta                           |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        6 |     true | Pink Terracotta                           |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        7 |     true | Gray Terracotta                           |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        8 |     true | Light Gray Terracotta                     |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |        9 |     true | Cyan Terracotta                           |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |       10 |     true | Purple Terracotta                         |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |       11 |     true | Blue Terracotta                           |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |       12 |     true | Brown Terracotta                          |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |       13 |     true | Green Terracotta                          |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |       14 |     true | Red Terracotta                            |                                |
| Minecraft        | minecraft:stained_hardened_clay         |     159 |       15 |     true | Black Terracotta                          |                                |
| Minecraft        | minecraft:stick                         |     280 |        0 |    false | Stick                                     | stickWood                      |
| Minecraft        | minecraft:sticky_piston                 |      29 |        0 |    false | Sticky Piston                             |                                |
| Minecraft        | minecraft:stone                         |       1 |        0 |     true | Stone                                     | stone                          |
| Minecraft        | minecraft:stone                         |       1 |        1 |     true | Granite                                   | stoneGranite                   |
| Minecraft        | minecraft:stone                         |       1 |        2 |     true | Polished Granite                          | stoneGranitePolished           |
| Minecraft        | minecraft:stone                         |       1 |        3 |     true | Diorite                                   | stoneDiorite                   |
| Minecraft        | minecraft:stone                         |       1 |        4 |     true | Polished Diorite                          | stoneDioritePolished           |
| Minecraft        | minecraft:stone                         |       1 |        5 |     true | Andesite                                  | stoneAndesite                  |
| Minecraft        | minecraft:stone                         |       1 |        6 |     true | Polished Andesite                         | stoneAndesitePolished          |
| Minecraft        | minecraft:stone_axe                     |     275 |        0 |    false | Stone Axe                                 |                                |
| Minecraft        | minecraft:stone_brick_stairs            |     109 |        0 |    false | Stone Brick Stairs                        |                                |
| Minecraft        | minecraft:stone_button                  |      77 |        0 |    false | Button                                    |                                |
| Minecraft        | minecraft:stone_hoe                     |     291 |        0 |    false | Stone Hoe                                 |                                |
| Minecraft        | minecraft:stone_pickaxe                 |     274 |        0 |    false | Stone Pickaxe                             |                                |
| Minecraft        | minecraft:stone_pressure_plate          |      70 |        0 |    false | Stone Pressure Plate                      |                                |
| Minecraft        | minecraft:stone_shovel                  |     273 |        0 |    false | Stone Shovel                              |                                |
| Minecraft        | minecraft:stone_slab                    |      44 |        0 |     true | Stone Slab                                |                                |
| Minecraft        | minecraft:stone_slab                    |      44 |        1 |     true | Sandstone Slab                            |                                |
| Minecraft        | minecraft:stone_slab                    |      44 |        3 |     true | Cobblestone Slab                          | slabCobblestone                |
| Minecraft        | minecraft:stone_slab                    |      44 |        4 |     true | Bricks Slab                               |                                |
| Minecraft        | minecraft:stone_slab                    |      44 |        5 |     true | Stone Bricks Slab                         |                                |
| Minecraft        | minecraft:stone_slab                    |      44 |        6 |     true | Nether Brick Slab                         |                                |
| Minecraft        | minecraft:stone_slab                    |      44 |        7 |     true | Quartz Slab                               |                                |
| Minecraft        | minecraft:stone_slab2                   |     182 |        0 |     true | Red Sandstone Slab                        |                                |
| Minecraft        | minecraft:stone_stairs                  |      67 |        0 |    false | Cobblestone Stairs                        |                                |
| Minecraft        | minecraft:stone_sword                   |     272 |        0 |    false | Stone Sword                               |                                |
| Minecraft        | minecraft:stonebrick                    |      98 |        0 |     true | Stone Bricks                              |                                |
| Minecraft        | minecraft:stonebrick                    |      98 |        1 |     true | Mossy Stone Bricks                        |                                |
| Minecraft        | minecraft:stonebrick                    |      98 |        2 |     true | Cracked Stone Bricks                      |                                |
| Minecraft        | minecraft:stonebrick                    |      98 |        3 |     true | Chiseled Stone Bricks                     |                                |
| Minecraft        | minecraft:string                        |     287 |        0 |    false | String                                    | string                         |
| Minecraft        | minecraft:structure_block               |     255 |        0 |    false | Structure Block                           |                                |
| Minecraft        | minecraft:structure_void                |     217 |        0 |    false | Structure Void                            |                                |
| Minecraft        | minecraft:sugar                         |     353 |        0 |    false | Sugar                                     |                                |
| Minecraft        | minecraft:tallgrass                     |      31 |        1 |     true | Grass                                     |                                |
| Minecraft        | minecraft:tallgrass                     |      31 |        2 |     true | Fern                                      |                                |
| Minecraft        | minecraft:tipped_arrow                  |     440 |        0 |    false | Uncraftable Tipped Arrow                  |                                |
| Minecraft        | minecraft:tnt                           |      46 |        0 |    false | TNT                                       |                                |
| Minecraft        | minecraft:tnt_minecart                  |     407 |        0 |    false | Minecart with TNT                         |                                |
| Minecraft        | minecraft:torch                         |      50 |        0 |    false | Torch                                     | torch                          |
| Minecraft        | minecraft:totem_of_undying              |     449 |        0 |    false | Totem of Undying                          |                                |
| Minecraft        | minecraft:trapdoor                      |      96 |        0 |    false | Wooden Trapdoor                           |                                |
| Minecraft        | minecraft:trapped_chest                 |     146 |        0 |    false | Trapped Chest                             | chest,chestTrapped             |
| Minecraft        | minecraft:tripwire_hook                 |     131 |        0 |    false | Tripwire Hook                             |                                |
| Minecraft        | minecraft:vine                          |     106 |        0 |    false | Vines                                     | vine                           |
| Minecraft        | minecraft:water_bucket                  |     326 |        0 |    false | Water Bucket                              |                                |
| Minecraft        | minecraft:waterlily                     |     111 |        0 |    false | Lily Pad                                  |                                |
| Minecraft        | minecraft:web                           |      30 |        0 |    false | Cobweb                                    |                                |
